trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
190.0,44.8,1,1,1,20.0,1,0,20.0,8.9,0,0
260.0,41.6,1,1,1,14.2,1,0,33.3,3.1,0,0
118.0,29.9,1,1,1,13.5,1,0,32.0,2.4000000000000004,0,0
252.0,36.0,1,1,1,17.0,1,0,40.0,5.9,0,0
319.0,51.5,1,1,1,13.7,1,0,41.0,2.6,0,0
142.0,10.27,1,1,1,15.2,1,0,39.5,4.1,0,0
89.0,30.0,1,1,1,15.2,1,0,38.0,4.1,0,0
240.0,27.06,1,1,1,13.3,1,0,30.0,2.200000000000001,0,0
147.0,49.3,1,1,1,14.3,1,0,46.0,3.200000000000001,0,0
168.0,13.99,1,1,1,14.1,1,0,46.0,3.0,0,0
260.0,42.8,1,1,1,15.9,1,0,53.8,4.800000000000001,0,0
155.0,16.3,0,1,0,17.9,1,0,81.4,6.799999999999999,0,0
164.0,47.5,1,1,1,16.0,1,0,26.0,4.9,1,0
168.0,25.8,1,1,1,15.0,1,0,32.0,3.9,1,0
242.0,38.2,1,1,1,15.0,1,0,34.0,3.9,1,0
168.0,28.88,1,1,1,16.0,1,0,37.0,4.9,1,0
180.0,38.1,1,1,1,16.4,1,0,34.0,5.299999999999999,1,0
226.0,48.9,1,1,1,18.3,1,0,27.0,7.200000000000001,0,0
92.0,29.3,1,1,1,18.5,1,0,27.0,7.4,0,0
147.0,46.5,1,1,1,19.8,1,0,27.0,8.700000000000001,0,0
246.0,40.7,1,1,1,16.5,1,0,30.6,5.4,0,0
164.0,39.13,1,1,1,18.2,1,0,34.0,7.1,1,0
135.0,39.8,1,1,1,19.3,1,0,32.4,8.200000000000001,1,0
152.0,19.8,1,1,1,18.0,1,0,29.0,6.9,1,0
201.0,42.0,1,1,1,17.5,1,0,31.0,6.4,1,0
70.0,39.2,1,1,1,18.4,1,0,30.0,7.299999999999999,1,0
154.0,11.02,1,1,1,18.9,1,0,31.4,7.799999999999999,1,0
167.0,36.0,1,1,1,20.8,1,0,26.0,9.7,1,0
232.0,40.86,1,1,1,19.1,1,0,26.0,8.000000000000002,1,0
210.0,46.3,1,1,1,17.1,1,0,24.0,6.000000000000002,1,0
229.0,39.1,1,1,1,14.3,1,0,34.0,3.200000000000001,1,0
171.0,35.0,1,1,1,14.0,1,0,26.0,2.9000000000000004,1,0
267.0,29.16,1,1,1,14.5,1,0,26.8,3.4000000000000004,1,0
187.0,32.5,1,1,1,13.3,1,0,34.0,2.200000000000001,1,0
275.0,44.2,1,1,1,13.3,1,0,34.0,2.200000000000001,1,0
269.0,41.4,1,1,1,13.0,1,0,34.0,1.9000000000000004,1,0
128.0,24.34,1,1,1,14.3,1,0,26.4,3.200000000000001,1,0
152.0,46.9,1,1,1,14.0,1,0,25.0,2.9000000000000004,1,0
212.0,23.42,1,1,1,14.4,1,0,29.0,3.3000000000000007,1,0
128.0,42.3,1,1,1,13.9,1,0,27.6,2.8000000000000007,1,0
211.0,1.13,1,1,1,15.1,1,0,33.6,4.0,1,0
223.0,36.1,1,1,1,14.5,1,0,54.0,3.4000000000000004,1,0
136.0,17.0,1,1,1,14.2,1,0,67.0,3.1,1,0
82.0,13.1,1,0,1,12.9,1,0,22.0,1.8000000000000007,1,0
302.0,50.1,1,1,1,14.8,1,0,27.0,3.700000000000001,0,2
187.0,29.6,1,1,1,12.6,0,0,46.6,1.5,1,1
158.0,22.2,1,1,1,11.7,0,0,39.0,0.5999999999999996,1,1
109.0,17.9,1,1,1,14.2,0,0,40.0,3.1,1,1
110.0,15.86,1,1,1,12.5,0,0,29.4,1.4000000000000004,1,1
133.0,18.07,1,1,1,12.1,0,0,35.8,1.0,1,1
331.0,50.3,1,1,1,12.3,0,0,51.5,1.200000000000001,1,1
56.0,22.8,1,1,1,12.4,0,0,28.3,1.3000000000000007,1,1
304.0,29.34,1,1,1,12.0,0,0,51.4,0.9000000000000004,1,1
312.0,46.1,1,1,1,11.7,0,0,47.5,0.5999999999999996,1,1
234.0,31.8,1,1,1,12.4,0,0,33.9,1.3000000000000007,1,1
0.4,9.0,1,1,1,15.5,0,0,8.9,4.4,1,1
257.0,24.7,1,1,1,11.7,0,0,36.5,0.5999999999999996,1,1
209.0,32.0,1,1,1,12.5,0,0,42.0,1.4000000000000004,1,1
177.0,24.9,1,1,1,12.3,0,0,35.3,1.200000000000001,1,1
5.0,22.2,1,1,1,9.8,0,0,18.3,-1.299999999999999,1,1
253.0,9.1,1,1,1,12.6,0,0,29.2,1.5,1,1
153.0,23.97,1,1,1,14.3,0,0,27.8,3.200000000000001,1,1
27.0,26.4,1,1,1,22.4,0,0,18.8,11.3,1,1
37.0,18.1,1,1,1,17.4,0,0,23.8,6.299999999999999,1,1
211.0,35.1,1,1,1,13.9,0,0,42.8,2.8000000000000007,1,2
90.0,11.4,1,1,1,16.0,0,0,34.8,4.9,1,2
181.0,15.8,1,1,1,13.9,0,0,40.4,2.8000000000000007,1,2
233.0,45.0,1,1,1,14.4,0,0,36.9,3.3000000000000007,1,2
118.0,41.1,1,1,1,15.4,0,0,37.0,4.300000000000001,1,2
166.0,11.96,1,1,1,10.9,0,0,41.5,-0.1999999999999993,1,2
200.0,35.5,1,1,1,15.0,0,0,41.5,3.9,1,2
124.0,49.7,1,1,1,13.3,0,0,39.4,2.200000000000001,1,2
205.0,16.6,1,1,1,18.2,0,0,40.5,7.1,1,2
107.0,7.5,1,1,1,19.6,0,0,35.9,8.500000000000002,1,2
124.0,29.6,1,1,1,20.5,0,0,31.8,9.4,1,2
186.0,43.2,1,1,1,19.7,0,0,32.1,8.6,1,2
170.0,37.5,1,1,1,18.8,0,0,39.8,7.700000000000001,1,2
93.0,48.5,1,1,1,19.0,0,0,34.0,7.9,1,2
203.0,47.8,1,1,1,18.4,0,0,32.9,7.299999999999999,1,2
253.0,50.0,1,1,1,15.8,0,0,41.9,4.700000000000001,1,2
145.0,31.0,1,1,1,18.0,0,0,45.3,6.9,1,2
61.0,30.8,1,1,1,16.4,0,0,43.1,5.299999999999999,1,2
142.0,11.2,1,1,1,17.4,0,0,33.0,6.299999999999999,1,2
177.0,47.0,1,1,1,21.9,0,0,35.1,10.8,1,2
130.0,33.0,1,1,1,21.3,0,0,33.1,10.2,1,2
189.7,45.1,1,1,1,18.6,0,0,39.8,7.500000000000002,1,2
182.0,42.4,1,1,1,16.5,0,0,46.4,5.4,1,1
176.0,27.4,1,1,1,18.2,0,0,33.4,7.1,1,1
61.0,14.6,1,1,1,19.5,0,0,31.3,8.4,1,1
152.0,26.0,1,1,1,14.8,0,0,36.5,3.700000000000001,1,1
212.0,34.4,1,1,1,14.3,0,0,36.9,3.200000000000001,1,1
139.0,23.6,1,1,1,14.5,0,0,28.5,3.4000000000000004,1,1
57.0,42.0,1,1,1,11.5,0,0,40.1,0.4000000000000003,1,1
115.0,17.66,1,1,1,13.3,0,0,45.9,2.200000000000001,1,1
255.0,8.96,1,1,1,14.2,0,0,41.6,3.1,1,1
270.0,48.8,1,1,1,14.0,0,0,64.6,2.9000000000000004,1,1
192.0,36.2,1,1,1,15.6,0,0,73.1,4.5,1,1
182.0,35.9,1,1,1,12.9,0,0,65.0,1.8000000000000007,1,1
219.0,22.9,1,1,1,13.7,0,0,66.0,2.6,1,1
23.0,5.3,1,1,1,16.7,0,0,42.9,5.6,1,1
196.0,35.2,1,1,1,14.1,0,0,39.6,3.0,1,1
236.0,42.0,1,1,1,15.8,0,0,35.4,4.700000000000001,1,1
286.0,47.2,1,1,1,14.1,0,0,33.0,3.0,1,1
260.0,47.1,1,1,1,14.6,0,0,51.5,3.5,1,1
114.0,19.0,1,1,1,14.3,0,0,35.0,3.200000000000001,1,1
235.0,37.7,1,1,1,13.8,0,0,33.5,2.700000000000001,1,1
292.0,45.8,1,1,1,12.9,0,0,45.6,1.8000000000000007,1,1
101.0,15.6,1,1,1,12.4,0,0,48.3,1.3000000000000007,1,1
129.0,21.9,1,1,1,14.3,0,0,33.8,3.200000000000001,1,1
287.0,45.09,1,1,1,13.0,0,0,38.3,1.9000000000000004,1,1
106.0,18.7,1,1,1,15.3,0,0,27.9,4.200000000000001,1,1
183.0,32.04,1,1,1,14.9,0,0,28.1,3.8000000000000007,1,1
107.0,19.76,1,1,1,15.2,0,0,26.4,4.1,1,1
186.0,35.0,1,1,1,14.9,0,0,32.8,3.8000000000000007,1,1
204.0,33.3,1,1,1,13.0,0,0,36.0,1.9000000000000004,1,1
6.0,10.5,1,1,1,13.5,0,0,42.1,2.4000000000000004,1,1
181.0,30.1,1,1,1,13.8,0,0,40.0,2.700000000000001,1,1
47.0,9.56,1,1,1,16.6,0,0,32.5,5.500000000000002,1,1
68.0,16.4,1,1,1,20.0,0,0,31.5,8.9,1,1
241.0,23.5,1,1,1,14.4,0,0,50.0,3.3000000000000007,1,2
70.0,16.5,1,1,1,16.9,0,0,34.4,5.799999999999999,1,2
130.0,25.0,1,1,1,17.1,0,0,41.3,6.000000000000002,1,2
52.0,13.9,1,1,1,21.5,0,0,34.8,10.4,1,2
208.0,40.0,1,1,1,17.3,0,0,36.1,6.200000000000001,1,2
213.0,40.8,1,1,1,16.0,0,0,37.4,4.9,1,2
115.5,26.2,1,1,1,18.3,0,0,49.9,7.200000000000001,1,2
125.0,24.67,1,1,1,15.9,0,0,50.8,4.800000000000001,1,2
54.0,11.3,1,1,1,17.1,0,0,43.8,6.000000000000002,1,2
112.0,21.9,1,1,1,16.3,0,0,44.6,5.200000000000001,1,2
179.0,42.6,1,1,1,19.5,0,0,39.1,8.4,1,2
178.0,29.4,1,1,1,17.6,0,0,47.6,6.500000000000002,1,2
174.0,39.0,1,1,1,18.2,0,0,39.8,7.1,1,2
150.0,46.3,1,1,1,19.6,0,0,44.8,8.500000000000002,1,2
115.0,18.0,1,1,1,21.5,0,0,36.0,10.4,1,2
156.0,39.1,1,1,1,18.3,0,0,45.8,7.200000000000001,1,2
24.2,39.8,1,1,1,22.0,0,0,35.1,10.9,1,2
140.4,4.85,1,1,1,22.1,0,0,39.1,11.000000000000002,1,2
143.0,38.8,1,1,1,21.9,0,0,38.5,10.8,1,2
161.0,36.1,1,1,1,18.1,0,0,32.9,7.000000000000002,1,2
61.0,51.2,1,1,1,19.9,0,0,45.9,8.799999999999999,1,2
191.0,7.3,1,1,1,18.6,0,0,44.0,7.500000000000002,1,2
91.0,30.0,1,1,1,18.4,0,0,37.8,7.299999999999999,1,1
166.0,30.2,1,1,1,18.8,0,0,37.4,7.700000000000001,1,1
102.0,40.0,1,1,1,21.2,0,0,37.3,10.1,1,1
84.0,20.6,1,1,1,17.0,0,0,47.3,5.9,1,1
152.0,18.3,1,1,1,18.7,0,0,37.9,7.6,1,1
163.0,33.0,1,1,1,16.6,0,0,42.0,5.500000000000002,1,1
72.0,42.1,1,1,1,20.6,0,0,30.1,9.500000000000002,1,1
127.0,2.2,1,1,1,15.6,0,0,39.1,4.5,1,1
152.0,33.4,1,1,1,17.0,0,0,63.1,5.9,1,1
234.0,44.5,1,1,1,15.2,0,0,36.8,4.1,1,1
55.0,29.2,1,1,1,17.7,0,0,28.8,6.6,1,1
75.0,8.0,1,1,1,18.2,0,0,41.5,7.1,1,1
146.0,30.0,1,1,1,21.3,0,0,30.0,10.2,1,1
109.0,19.4,1,1,1,14.2,0,0,44.1,3.1,1,1
255.0,46.8,1,1,1,14.2,0,0,40.0,3.1,1,1
31.0,5.9,1,1,1,16.6,0,0,28.8,5.500000000000002,1,1
141.0,20.0,1,1,1,12.8,0,0,40.4,1.700000000000001,1,1
66.7,20.0,1,1,1,13.8,0,0,35.4,2.700000000000001,1,1
235.0,20.0,1,1,1,14.1,0,0,31.9,3.0,1,1
119.0,24.0,1,1,1,14.0,0,0,43.3,2.9000000000000004,1,1
206.0,36.2,1,1,1,12.0,0,0,33.9,0.9000000000000004,1,1
13.7,20.0,1,1,1,15.9,0,0,31.0,4.800000000000001,1,1
279.5,46.0,1,1,1,13.5,0,0,53.3,2.4000000000000004,1,1
119.0,30.16,0,1,1,13.7,1,0,55.0,2.6,0,1
298.0,45.76,0,1,1,13.3,0,0,50.0,2.200000000000001,0,1
241.0,37.0,0,1,1,14.1,1,0,45.0,3.0,0,1
279.0,40.0,0,0,1,14.34,1,0,66.6,3.24,1,1
106.0,26.85,0,1,0,15.57,1,0,38.1,4.470000000000001,1,1
257.0,35.4,1,1,0,12.9,0,0,42.0,1.8000000000000007,0,0
212.0,42.6,1,1,0,17.2,0,0,63.4,6.1,0,0
230.0,35.09,1,1,0,12.9,0,0,47.1,1.8000000000000007,0,0
190.0,40.0,1,1,0,19.6,0,0,65.0,8.500000000000002,0,0
234.0,39.7,1,1,0,13.8,0,0,28.1,2.700000000000001,0,0
290.0,39.18,1,1,0,12.9,0,0,42.3,1.8000000000000007,0,0
295.0,40.87,1,1,0,12.9,0,0,43.3,1.8000000000000007,0,0
162.0,35.61,1,1,0,12.9,0,0,40.0,1.8000000000000007,0,0
133.0,16.45,1,1,0,12.9,0,0,43.9,1.8000000000000007,0,0
324.0,42.96,1,1,0,12.9,0,0,49.6,1.8000000000000007,0,0
220.0,35.48,1,1,0,13.8,0,0,44.9,2.700000000000001,0,0
262.0,39.03,1,1,0,13.8,0,0,38.6,2.700000000000001,0,0
212.0,31.03,1,1,0,13.1,0,0,54.6,2.0,0,0
253.0,39.0,1,1,0,13.7,0,0,51.0,2.6,0,0
235.0,37.76,1,1,0,14.4,0,0,48.3,3.3000000000000007,0,0
197.7,34.12,1,1,0,15.0,0,0,56.9,3.9,0,0
191.0,30.7,1,1,0,14.1,0,0,52.1,3.0,0,2
204.0,35.19,1,1,0,14.8,0,0,50.3,3.700000000000001,0,2
200.0,34.82,1,1,0,15.6,0,0,49.1,4.5,0,2
212.0,37.5,1,1,0,15.4,0,0,67.5,4.300000000000001,0,2
149.0,27.14,1,1,0,14.7,0,0,42.1,3.6,0,2
179.0,33.49,1,1,0,15.2,0,0,42.5,4.1,0,2
231.0,38.37,1,1,0,14.8,0,0,43.0,3.700000000000001,0,2
207.0,34.95,1,1,0,15.7,0,0,49.0,4.6,0,2
153.0,30.3,1,1,0,17.0,0,0,50.8,5.9,0,2
146.0,31.59,1,1,0,16.8,0,0,52.6,5.700000000000001,0,2
180.0,36.75,1,1,0,17.8,0,0,55.3,6.700000000000001,0,2
173.0,34.79,1,1,0,16.6,0,0,55.6,5.500000000000002,0,2
77.0,18.05,1,1,0,17.9,0,0,34.0,6.799999999999999,0,2
182.0,33.59,1,1,0,15.7,0,0,54.3,4.6,0,2
194.0,35.68,1,1,0,15.8,0,0,50.0,4.700000000000001,0,2
143.0,28.43,1,1,0,16.4,0,0,54.4,5.299999999999999,0,2
200.0,38.25,1,1,0,17.5,0,0,58.5,6.4,0,2
154.0,34.82,1,1,0,18.5,0,0,46.8,7.4,0,2
154.0,31.12,1,1,0,16.8,0,0,54.3,5.700000000000001,0,2
188.0,37.98,1,1,0,17.3,0,0,52.3,6.200000000000001,0,2
142.2,31.37,1,1,0,17.3,0,0,46.9,6.200000000000001,0,2
158.0,32.45,1,1,0,17.5,0,0,43.0,6.4,0,2
138.0,29.9,1,1,0,18.5,0,0,52.4,7.4,0,2
126.0,27.27,1,1,0,18.0,0,0,57.8,6.9,0,2
193.0,39.07,1,1,0,16.9,0,0,54.0,5.799999999999999,0,2
132.0,32.17,1,1,0,16.3,0,0,59.1,5.200000000000001,0,2
175.0,21.56,1,1,0,14.9,0,0,45.3,3.8000000000000007,0,2
199.0,46.48,1,1,0,15.6,0,0,78.9,4.5,0,2
235.6,32.2,1,1,0,16.1,0,0,81.1,5.000000000000002,0,2
91.0,18.53,1,1,0,17.8,0,0,35.4,6.700000000000001,0,2
174.0,34.49,0,1,0,18.01,0,0,63.8,6.910000000000002,0,2
184.0,33.08,0,1,0,15.5,0,0,56.6,4.4,0,2
123.0,30.14,0,1,0,18.9,0,0,50.4,7.799999999999999,0,2
127.0,29.59,0,1,0,18.6,0,0,49.5,7.500000000000002,0,2
140.0,36.63,0,1,0,20.01,0,0,45.9,8.910000000000002,0,2
192.0,39.34,0,1,0,17.5,0,0,53.5,6.4,0,2
170.0,35.37,0,1,0,17.3,0,0,57.0,6.200000000000001,0,2
173.0,35.46,0,1,0,17.4,0,0,47.3,6.299999999999999,0,2
200.0,36.33,0,1,0,15.8,0,0,51.5,4.700000000000001,0,2
195.0,37.35,0,1,0,16.5,0,0,52.5,5.4,0,2
143.0,32.23,0,1,0,17.4,0,0,53.0,6.299999999999999,0,2
175.0,30.67,0,1,0,15.0,0,0,43.3,3.9,0,2
265.0,41.83,0,1,0,14.1,0,0,53.6,3.0,0,2
205.0,32.97,0,1,0,14.4,0,0,44.8,3.3000000000000007,0,0
252.0,39.08,0,1,0,13.8,0,0,38.9,2.700000000000001,0,0
311.0,45.03,0,1,0,13.1,0,0,60.3,2.0,0,0
219.0,36.53,0,1,0,15.9,0,0,47.0,4.800000000000001,0,0
177.0,41.65,0,1,0,14.6,0,0,41.65,3.5,0,0
111.0,14.7,0,1,0,15.2,0,0,79.5,4.1,0,0
301.0,32.4,0,1,0,13.7,0,0,66.3,2.6,0,0
235.0,36.75,0,1,0,14.2,0,0,47.6,3.1,0,0
294.0,44.64,0,1,0,13.5,0,0,46.4,2.4000000000000004,0,0
258.0,36.61,0,1,0,13.2,0,0,45.5,2.1,0,0
226.0,33.2,0,1,0,13.4,0,0,44.0,2.3000000000000007,0,0
254.0,42.09,0,1,0,13.1,0,0,58.1,2.0,0,0
293.0,41.12,0,1,0,12.9,0,0,49.6,1.8000000000000007,0,0
277.0,33.86,0,1,0,12.9,0,0,47.1,1.8000000000000007,0,0
284.0,40.69,0,1,0,13.1,0,0,50.8,2.0,1,0
281.0,41.67,0,1,0,13.2,0,0,47.0,2.1,1,0
308.0,44.35,0,1,0,13.0,0,0,15.5,1.9000000000000004,1,0
290.0,40.31,0,1,0,12.9,0,0,45.4,1.8000000000000007,1,0
288.0,41.55,0,1,0,13.0,0,0,53.9,1.9000000000000004,2,0
190.0,26.78,1,1,0,12.9,0,0,41.9,1.8000000000000007,1,0
194.0,29.32,1,1,0,13.2,0,0,30.9,2.1,1,0
223.0,31.56,1,1,0,12.9,0,0,42.5,1.8000000000000007,1,0
219.0,32.02,1,1,0,13.0,0,0,30.8,1.9000000000000004,1,0
209.0,39.35,1,1,0,12.9,0,0,41.6,1.8000000000000007,1,0
255.0,37.59,1,1,0,13.4,0,0,50.8,2.3000000000000007,1,0
170.0,26.28,1,1,0,13.0,0,0,33.8,1.9000000000000004,1,0
208.0,37.22,1,1,0,15.3,0,0,45.9,4.200000000000001,1,0
201.0,37.77,1,1,0,15.9,0,0,26.9,4.800000000000001,1,2
199.0,30.19,1,1,0,13.4,0,0,51.3,2.3000000000000007,1,2
212.0,34.28,1,1,0,14.3,0,0,48.6,3.200000000000001,1,2
175.0,30.47,1,1,0,15.0,0,0,39.0,3.9,1,2
232.0,44.3,1,1,0,17.6,1,0,63.9,6.500000000000002,1,2
171.0,28.58,1,1,0,15.8,1,0,58.8,4.700000000000001,1,2
231.0,37.61,1,1,0,16.3,1,0,49.0,5.200000000000001,1,2
114.0,31.32,1,1,0,16.9,1,0,58.9,5.799999999999999,1,2
178.0,22.77,1,1,0,16.0,1,0,55.8,4.9,1,2
189.0,36.6,1,1,0,16.4,1,0,55.3,5.299999999999999,1,2
167.0,32.67,1,1,0,16.6,1,0,65.1,5.500000000000002,1,2
198.0,46.57,1,1,0,18.2,1,0,74.3,7.1,0,2
205.0,38.0,1,1,0,16.8,1,0,77.5,5.700000000000001,0,2
185.0,34.67,1,1,0,16.1,1,0,56.4,5.000000000000002,1,2
168.0,34.45,1,1,0,16.9,1,0,59.6,5.799999999999999,1,2
186.0,35.37,1,1,0,16.6,1,0,53.9,5.500000000000002,1,2
137.0,27.96,1,1,0,16.5,0,0,34.1,5.4,1,2
175.0,31.78,1,1,1,14.7,0,0,45.0,3.6,1,2
231.0,39.77,1,1,0,14.7,0,0,46.8,3.6,1,2
252.0,39.03,1,1,0,14.3,0,0,39.4,3.200000000000001,1,2
230.0,37.75,1,1,0,15.0,0,0,41.5,3.9,0,0
257.0,39.19,1,1,0,13.8,0,0,54.1,2.700000000000001,1,0
283.0,44.54,1,1,0,14.0,0,0,38.0,2.9000000000000004,1,0
180.0,26.77,1,1,0,13.5,0,0,35.1,2.4000000000000004,1,0
180.0,28.21,1,1,0,13.7,0,0,55.9,2.6,1,0
286.0,40.85,1,1,0,13.1,0,0,44.3,2.0,1,0
269.0,41.23,1,1,0,13.7,0,0,53.4,2.6,1,0
263.0,42.73,1,1,0,14.3,0,0,30.0,3.200000000000001,0,0
147.0,24.9,1,1,0,12.9,0,0,43.1,1.8000000000000007,1,0
212.0,38.6,0,1,1,16.7,1,0,76.2,5.6,0,0
208.0,38.7,0,1,1,16.7,1,0,66.6,5.6,0,0
51.0,9.3,0,0,1,18.49,0,0,46.4,7.389999999999999,1,0
96.0,13.0,1,0,1,13.5,1,0,41.5,2.4000000000000004,0,1
185.0,37.11,1,0,1,13.6,1,0,41.9,2.5,0,1
166.0,17.2,1,0,1,13.5,1,0,43.5,2.4000000000000004,0,1
49.0,10.8,1,0,1,13.1,1,0,41.1,2.0,0,1
171.0,15.39,1,0,1,16.9,1,0,48.6,5.799999999999999,0,2
136.0,30.97,1,0,0,19.2,1,0,37.0,8.1,0,2
210.0,36.31,1,0,0,14.9,1,0,40.4,3.8000000000000007,0,2
143.0,27.74,1,0,0,16.6,1,0,37.8,5.500000000000002,0,2
421.0,69.04,1,1,1,14.5,1,0,55.8,3.4000000000000004,0,1
379.0,58.24,1,0,1,13.9,1,0,50.3,2.8000000000000007,0,1
427.0,71.51,1,1,1,14.8,1,0,56.3,3.700000000000001,0,1
385.0,58.78,1,1,0,13.8,1,0,57.9,2.700000000000001,0,1
240.0,33.9,1,1,1,13.7,1,0,57.9,2.6,0,1
290.0,49.39,1,1,1,14.1,1,0,51.1,3.0,0,1
223.0,33.72,1,1,1,12.9,1,0,54.6,1.8000000000000007,0,1
157.0,29.15,1,1,1,14.4,1,0,47.3,3.3000000000000007,0,1
228.0,39.54,1,0,1,14.3,1,0,33.9,3.200000000000001,0,1
266.0,44.82,1,0,1,16.0,1,0,46.0,4.9,0,1
240.0,36.44,1,1,1,13.1,1,0,40.1,2.0,0,1
235.0,40.69,1,1,1,17.0,1,0,63.5,5.9,0,1
144.0,29.17,1,0,1,20.26,1,0,59.0,9.160000000000002,0,2
175.0,12.01,1,0,1,20.88,1,0,61.0,9.78,0,2
132.0,28.03,1,0,1,21.23,1,0,62.5,10.13,0,2
158.0,34.89,1,0,1,22.08,1,0,61.5,10.98,0,2
138.0,29.17,1,0,1,21.14,1,0,40.0,10.04,0,2
204.0,44.04,1,0,1,21.59,1,0,54.3,10.49,0,2
184.0,40.61,1,0,1,22.07,1,0,54.0,10.97,0,2
237.0,50.91,1,0,1,21.48,1,0,61.9,10.38,0,0
238.0,45.19,1,0,1,18.99,1,0,58.0,7.889999999999999,0,0
426.0,70.25,1,1,1,14.7,1,0,47.1,3.6,0,0
301.0,57.34,1,1,1,16.5,1,0,49.3,5.4,0,0
254.0,56.46,1,1,1,19.3,0,0,53.6,8.200000000000001,0,0
270.0,52.78,1,1,1,18.9,0,0,70.8,7.799999999999999,0,0
109.0,23.15,1,1,1,16.3,0,0,46.9,5.200000000000001,0,0
128.0,28.68,1,1,1,15.9,0,0,41.5,4.800000000000001,0,0
127.0,23.45,1,1,1,14.8,0,0,51.9,3.700000000000001,0,0
127.0,19.0,1,0,1,13.4,1,0,40.0,2.3000000000000007,1,0
211.0,23.0,1,0,1,12.6,1,0,36.0,1.5,1,0
141.0,17.0,1,0,1,12.3,1,0,35.0,1.200000000000001,1,1
82.0,11.0,1,0,1,11.7,1,0,40.0,0.5999999999999996,1,1
151.0,18.0,1,0,1,11.4,1,0,40.0,0.3000000000000007,1,1
160.0,20.0,1,0,1,11.4,1,0,40.0,0.3000000000000007,1,1
169.0,10.0,1,0,1,11.2,1,0,40.0,0.0999999999999996,1,1
123.0,14.0,1,0,1,11.0,1,0,40.0,-0.0999999999999996,1,1
230.0,25.0,1,0,1,10.8,1,0,38.0,-0.2999999999999989,1,1
22.0,2.0,1,0,1,10.9,1,0,33.0,-0.1999999999999993,1,1
140.0,17.0,1,0,1,11.3,1,0,35.0,0.200000000000001,1,1
109.0,12.0,1,0,1,11.1,1,0,33.0,0.0,1,1
176.0,20.0,1,0,1,11.2,1,0,45.0,0.0999999999999996,1,1
94.0,6.0,1,0,1,11.4,1,0,43.0,0.3000000000000007,1,1
137.0,15.0,1,0,1,11.1,1,0,40.0,0.0,1,1
74.0,9.0,1,0,1,11.5,1,0,40.0,0.4000000000000003,1,1
77.0,8.0,1,0,1,11.5,1,0,45.0,0.4000000000000003,1,1
63.0,7.0,1,0,1,11.5,1,0,43.0,0.4000000000000003,1,1
128.0,16.0,1,0,1,11.4,1,0,44.0,0.3000000000000007,1,1
126.0,14.0,1,0,1,11.4,1,0,44.0,0.3000000000000007,1,1
134.0,16.0,1,0,1,11.4,1,0,45.0,0.3000000000000007,1,1
134.0,15.0,1,0,1,11.3,1,0,45.0,0.200000000000001,1,1
127.0,14.0,1,0,1,11.4,1,0,45.0,0.3000000000000007,1,1
57.0,6.0,1,0,1,11.4,1,0,44.0,0.3000000000000007,1,1
164.0,20.0,1,0,1,11.3,1,0,45.0,0.200000000000001,1,1
150.0,17.0,1,0,1,11.2,1,0,45.0,0.0999999999999996,1,1
15.0,2.0,1,0,1,11.3,1,0,45.0,0.200000000000001,1,1
96.0,10.0,1,0,1,11.2,1,0,48.0,0.0999999999999996,1,1
19.0,2.0,1,0,1,11.2,1,0,48.0,0.0999999999999996,1,1
151.0,16.0,1,0,1,11.2,1,0,48.0,0.0999999999999996,1,1
90.0,11.0,1,0,1,11.3,1,0,48.0,0.200000000000001,1,1
107.0,13.0,1,0,1,11.3,1,0,48.0,0.200000000000001,1,1
182.0,20.0,1,0,1,11.2,1,0,48.0,0.0999999999999996,1,1
111.0,14.0,1,0,1,11.3,1,0,48.0,0.200000000000001,1,1
24.0,2.0,1,0,1,11.1,1,0,48.0,0.0,1,1
52.0,6.0,1,0,1,11.1,1,0,48.0,0.0,1,1
204.0,23.0,1,0,1,11.1,1,0,48.0,0.0,1,1
159.0,17.0,1,0,1,11.4,1,0,46.0,0.3000000000000007,1,1
40.0,4.0,1,0,1,12.2,1,0,47.0,1.0999999999999996,1,1
104.6,12.0,1,0,1,12.2,1,0,47.0,1.0999999999999996,1,1
81.0,10.0,1,0,1,12.3,1,0,47.0,1.200000000000001,1,1
11.0,1.0,1,0,1,12.3,1,0,47.0,1.200000000000001,1,1
182.0,20.0,1,0,1,12.3,1,0,47.0,1.200000000000001,1,1
47.0,5.0,1,0,1,12.6,1,0,45.0,1.5,1,1
119.0,13.0,1,0,1,12.7,1,0,47.0,1.5999999999999996,1,1
172.0,19.0,1,0,1,13.0,1,0,50.0,1.9000000000000004,1,1
64.0,7.0,1,0,1,13.6,1,0,55.0,2.5,1,1
86.0,19.0,0,1,0,13.9,1,0,58.0,2.8000000000000007,1,1
190.0,31.7,0,1,0,15.4,1,0,70.0,4.300000000000001,1,1
45.0,30.0,0,1,0,15.4,1,0,70.0,4.300000000000001,1,1
40.0,4.0,1,0,1,11.1,1,0,45.0,0.0,1,1
89.0,10.0,1,0,1,11.1,1,0,45.0,0.0,1,1
7.0,1.0,1,0,1,11.1,1,0,45.0,0.0,1,1
88.0,10.0,1,0,1,11.1,1,0,45.0,0.0,1,1
92.0,12.0,1,0,1,11.0,1,0,45.0,-0.0999999999999996,1,1
